"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","biotype"
"ENSG00000110448",63.1653265864967,-0.0285810785690166,0.391071606731382,-0.0730840032287187,0.941739271188044,0.988414893019143,"CD5","protein_coding"
"ENSG00000167987",700.25300176008,0.158245206877685,0.191370211178414,0.82690616216206,0.4082902504547,0.806198678932347,"VPS37C","protein_coding"
"ENSG00000279549",11.9881338767435,0.672729317239708,0.379438117247394,1.7729618787906,0.0762350238984701,0.493031266158065,"AP000437.3","TEC"
"ENSG00000167986",3705.91831917673,0.169886371689621,0.165182209946736,1.02847862214945,0.30372474180073,0.740186203983387,"DDB1","protein_coding"
"ENSG00000149476",624.237281434383,0.21320569801844,0.24978598958302,0.853553469409375,0.393352449445848,0.79699951503341,"TKFC","protein_coding"
"ENSG00000162144",532.226791712731,0.351416310236148,0.244868617062926,1.43512188066894,0.151252369428934,0.601297513604132,"CYB561A3","protein_coding"
"ENSG00000149532",1895.98829613668,0.190310217246337,0.114567295142914,1.66112167533448,0.0966890120319455,0.529273229322727,"CPSF7","protein_coding"
"ENSG00000256591",11.8674060094194,0.413929842353179,0.325052785867111,1.27342345720551,0.202867817925884,0.65474896944832,"ENSG00000256591","protein_coding"
"ENSG00000162148",61.2368576378353,-0.0872234297381944,0.243954954047444,-0.357539079617262,0.720688275608528,0.92916946335698,"PPP1R32","protein_coding"
"ENSG00000204950",9.64359177007828,-0.261260042626848,0.521621603684872,-0.500861238839109,0.61646878341067,0.896951699822857,"LRRC10B","protein_coding"
"ENSG00000279878",110.330683462267,0.203684096419099,0.393707640502652,0.517348599481211,0.604912833905998,0.892574746411417,"ENSG00000279878","TEC"
"ENSG00000256443",195.092054704522,0.0670303262653638,0.412837043765409,0.16236509605338,0.871018355401822,0.970830969278329,"ENSG00000256443","lincRNA"
"ENSG00000149016",251.975666473918,0.073170269362209,0.20230914649822,0.361675537802997,0.717594509267191,0.928327218128956,"TUT1","protein_coding"
"ENSG00000149480",1149.62656447876,0.0061694768317057,0.150482443317772,0.0409979841879473,0.967297502897618,0.994016916150536,"MTA2","protein_coding"
"ENSG00000149499",871.89676113804,-0.106903184344193,0.227702379563321,-0.469486461007599,0.638721960097591,0.905189466664535,"EML3","protein_coding"
"ENSG00000149489",47.4621794235201,-0.407862299557557,0.245324592671856,-1.66254143180464,0.0964042632356467,0.529273229322727,"ROM1","protein_coding"
"ENSG00000149541",531.934704423456,0.0731944689304571,0.284501972044158,0.257272272682512,0.796968595402048,0.951976021367517,"B3GAT3","protein_coding"
"ENSG00000089597",5924.66478406783,0.317203238592346,0.156920307037412,2.02142886781836,0.0432353888823193,0.414950961835297,"GANAB","protein_coding"
"ENSG00000185085",410.340899618709,0.191224709793244,0.232011143503935,0.824204850272639,0.409823171574213,0.807003135226302,"INTS5","protein_coding"
"ENSG00000214756",71.5393593787007,0.532651486827978,0.24890666682361,2.13996472503265,0.0323576176022247,0.380512445243438,"METTL12","protein_coding"
"ENSG00000204922",31.724685611306,0.272083727183728,0.253289267172517,1.07420156495779,0.282732351146544,0.722195697088279,"UQCC3","protein_coding"
"ENSG00000162191",808.153343445912,-0.0397674222305724,0.188001207403767,-0.211527483146236,0.832475688904255,0.961509769993675,"UBXN1","protein_coding"
"ENSG00000177363",68.9750383000138,-0.0858493032028728,0.303983022446317,-0.28241479577378,0.777625471172681,0.945704912140484,"LRRN4CL","protein_coding"
"ENSG00000214753",822.281461019842,-0.0979118677013937,0.0817600753240746,-1.19755109463021,0.231091824878749,0.676717876349452,"HNRNPUL2","protein_coding"
"ENSG00000168539",987.366190392955,-0.575551218257869,0.459616489534487,-1.2522423180265,0.210481580220776,0.662533214366991,"CHRM1","protein_coding"
"ENSG00000257002",7.99422202586896,0.45603032834732,0.458187696345058,0.995291519141726,0.319594501333027,0.751882153589811,"AP000438.2","antisense"
"ENSG00000166352",80.92170396089,-0.071021574544883,0.232810599857482,-0.305061601956096,0.760319235305869,0.939797418359586,"C11orf74","protein_coding"
"ENSG00000150773",11.8306249972623,0.482861200297177,0.315564179969871,1.53015212418367,0.125979078683169,0.57308203442968,"PIH1D2","protein_coding"
"ENSG00000120471",17.5687396569184,-0.326607852985904,0.359041230472974,-0.909666704728187,0.362998308394077,0.78153947488717,"TP53AIP1","protein_coding"
"ENSG00000133316",282.436887225498,0.0232183103902741,0.205264349654445,0.1131141887491,0.909940026194062,0.980840351691018,"WDR74","protein_coding"
"ENSG00000165325",12.6551483243322,-1.36603174222009,0.585253902558951,-2.33408395270375,0.0195913263981965,0.3237207430459,"DEUP1","protein_coding"
"ENSG00000176798",8.36427940842285,1.72683055870737,0.830739933265883,2.07866564439571,0.0376480928032137,0.397816051640868,"OR51L1","protein_coding"
"ENSG00000165916",1044.22877733711,-0.211944917934161,0.183438239425015,-1.15540205029497,0.247925822705787,0.690910470995208,"PSMC3","protein_coding"
"ENSG00000171533",338.278703104764,-0.197288613490982,0.218160952789249,-0.904325961949614,0.36582258426435,0.78211447845488,"MAP6","protein_coding"
"ENSG00000196954",458.533203643398,-0.172847915296436,0.21454188810955,-0.805660455491915,0.420438656692406,0.815178260362194,"CASP4","protein_coding"
"ENSG00000255121",28.2088730021056,0.491669352219908,0.253266456801956,1.94131255448634,0.0522203776553076,0.439413426193171,"ENSG00000255121","lincRNA"
"ENSG00000186166",436.99583832166,0.0230289373653017,0.174284167796519,0.132134419646129,0.894877971647567,0.976707706060975,"CCDC84","protein_coding"
"ENSG00000240970",13.8541248558448,0.62294893800794,0.330486927526311,1.88494274999227,0.0594375675771521,0.455534914282649,"RPL23AP64","processed_pseudogene"
"ENSG00000254428",21.1771688031281,0.0408194141422716,0.291587311682043,0.139990364830355,0.888667603174405,0.975394970318675,"ENSG00000254428","antisense"
"ENSG00000254909",13.1810737317957,0.126570266998652,0.382535871235138,0.330871629345453,0.740741452599906,0.935721318039178,"ENSG00000254909","processed_pseudogene"
"ENSG00000118181",2798.36737171713,0.301838959037104,0.13915049051303,2.16915483319005,0.030070930906662,0.371607224934757,"RPS25","protein_coding"
"ENSG00000196655",570.12506268119,0.173447680775021,0.162548460196864,1.06705213057667,0.285948296249752,0.725142482928475,"TRAPPC4","protein_coding"
"ENSG00000172375",281.910465756376,0.142887834163611,0.141761408456994,1.00794592631998,0.313480422091084,0.749175211264376,"C2CD2L","protein_coding"
"ENSG00000172273",356.681709785396,0.255857448132363,0.124454684140546,2.05582819079292,0.039799079708415,0.406665220287851,"HINFP","protein_coding"
"ENSG00000172350",7.5825271220658,-0.427516496952655,0.69092796703751,-0.618756972287164,0.536076471729221,0.870129749705973,"ABCG4","protein_coding"
"ENSG00000076706",1912.57880469254,-0.67491463216742,0.3726273272825,-1.81123224936143,0.0701049081253297,0.481829020545532,"MCAM","protein_coding"
"ENSG00000287934",9.89524547998205,-0.208211744845653,0.324722652997171,-0.641198705799766,0.521393590384875,0.864095761118182,"ENSG00000287934",NA
"ENSG00000173020",3209.69271500095,0.0529442032075037,0.293266276366864,0.180532872253176,0.856734250008525,0.96628187598403,"GRK2","protein_coding"
"ENSG00000172932",665.405044671938,-0.264104210683677,0.217614926621407,-1.21363095254559,0.224888681861028,0.672849781795134,"ANKRD13D","protein_coding"
"ENSG00000172830",1129.33241510923,-0.385225314726773,0.302847768476039,-1.27200975151729,0.203369654544084,0.655120415844832,"SSH3","protein_coding"
"ENSG00000172613",416.648346334385,-0.0674720857543561,0.288731118532981,-0.233684841790439,0.815229656469732,0.957063687376012,"RAD9A","protein_coding"
"ENSG00000110697",437.846133574009,-0.631661743317344,0.321594755381634,-1.96415436740489,0.0495121929141218,0.432490281698483,"PITPNM1","protein_coding"
"ENSG00000167797",540.574316488236,0.0226690828637698,0.27104955443309,0.0836344590611226,0.933347068535231,0.986388306448317,"CDK2AP2","protein_coding"
"ENSG00000084207",1700.31529538568,-0.835246063754755,0.333347539246447,-2.50563140691808,0.0122232968763347,0.273579389457826,"GSTP1","protein_coding"
"ENSG00000167792",1477.26850819264,-0.147125295690317,0.234015514907276,-0.628698895236123,0.529546201526722,0.867998774636299,"NDUFV1","protein_coding"
"ENSG00000167799",151.969245565921,1.12564843877038,0.560092170530828,2.00975571164215,0.0444570503098022,0.418911480836743,"NUDT8","protein_coding"
"ENSG00000132744",6.19393268193047,-0.737874425433894,0.445494581764675,-1.65630392744858,0.0976602855509649,0.529596232952563,"ACY3","protein_coding"
"ENSG00000239559",326.248313625647,0.823990680684858,0.237599318744768,3.46798418883515,0.000524378140412895,0.0813192326058618,"RPL37P2","processed_pseudogene"
"ENSG00000132256",341.771223340099,-0.118449994786298,0.230923413790691,-0.51294060156958,0.607992871094058,0.894123882353563,"TRIM5","protein_coding"
"ENSG00000132254",1887.53722692571,0.39212517038665,0.205758822428032,1.90575143150328,0.0566824630059885,0.449328939529802,"ARFIP2","protein_coding"
"ENSG00000132286",385.087969490646,-0.169284539905503,0.198014205220177,-0.854911089420434,0.392600370960861,0.79675337452081,"TIMM10B","protein_coding"
"ENSG00000254595",15.1224703416855,-0.508409627012977,0.308509452564429,-1.64795477994893,0.0993619509327825,0.533142431623772,"CTD-2010I16.1","processed_pseudogene"
"ENSG00000166340",1866.61474436625,-0.0159808617797025,0.120741117660341,-0.132356417510218,0.894702385115681,0.97665026666513,"TPP1","protein_coding"
"ENSG00000134824",2740.1092613291,-1.24208035204139,0.565240946793327,-2.19743519836602,0.02798937977132,0.362774650938338,"FADS2","protein_coding"
"ENSG00000173113",752.37756224471,0.148861249149215,0.16062974851796,0.926735243768189,0.354064013997343,0.775382707121971,"TRMT112","protein_coding"
"ENSG00000137504",1110.65967752263,-0.0920552752420781,0.142490479779784,-0.64604509286759,0.518250152740294,0.862258811064631,"CREBZF","protein_coding"
"ENSG00000188211",49.4820608169189,0.414248393450349,0.302660050522756,1.3686920118293,0.171095568362959,0.622862541068064,"NCR3LG1","protein_coding"
"ENSG00000109906",1464.44278110081,0.114849681739414,0.300172797150936,0.382611891648742,0.702007551761801,0.92592420225365,"ZBTB16","protein_coding"
"ENSG00000197149",58.9472107054589,0.445817521926282,0.387729831143231,1.1498148610639,0.250220133035405,0.693539398778444,"ENSG00000197149","processed_pseudogene"
"ENSG00000183801",169.18841546035,-0.0815481627836822,0.317083619944614,-0.257181884065555,0.797038368191858,0.951976021367517,"OLFML1","protein_coding"
"ENSG00000166387",583.63672580666,-0.371608080342646,0.195986067163925,-1.89609437915721,0.0579475657232319,0.452344326405987,"PPFIBP2","protein_coding"
"ENSG00000166394",178.315175534774,-0.500325646752598,0.258877080457548,-1.93267648827121,0.0532760633371459,0.441880297833254,"CYB5R2","protein_coding"
"ENSG00000137656",194.021005164016,-0.00817959189557817,0.107809862416112,-0.0758705345899389,0.939522099262216,0.988054039768832,"BUD13","protein_coding"
"ENSG00000109917",422.348429492908,-0.0135500217673598,0.136635011521059,-0.0991694706687344,0.921003714219446,0.983675564595325,"ZPR1","protein_coding"
"ENSG00000160584",788.661007647566,-0.330297916515446,0.164892873048094,-2.00310607978253,0.0451659035609277,0.42108313391837,"SIK3","protein_coding"
"ENSG00000234268",17.4364019669441,-0.913425894513288,0.346791465369269,-2.63393418157121,0.008440184733069,0.247564196424101,"AP000936.1","processed_pseudogene"
"ENSG00000168000",59.9585309503998,0.0904239866268937,0.163931690914418,0.551595522028137,0.581225505115991,0.884575332465651,"BSCL2","protein_coding"
"ENSG00000182791",10.4362854460065,0.369022418730858,0.399180856738074,0.924449187634755,0.355252495283171,0.775788877894311,"CCDC87","protein_coding"
"ENSG00000173992",602.191752754972,-0.194380277612225,0.254202418009642,-0.764667303852521,0.444469680491437,0.827238449787875,"CCS","protein_coding"
"ENSG00000239306",741.44464353533,0.121901372652279,0.198735939047367,0.613383634769878,0.539622704393069,0.871159606525595,"RBM14","protein_coding"
"ENSG00000248643",12.7933722199667,0.842731538176645,0.334003998732064,2.52311811048909,0.0116319325317933,0.269560618125786,"RBM14-RBM4","protein_coding"
"ENSG00000173933",309.331578399654,0.0450752477157686,0.207670011262162,0.217052271735401,0.828167608855961,0.960312072934939,"RBM4","protein_coding"
"ENSG00000173914",372.756066291014,0.0129029781333146,0.113089799663702,0.114094977369175,0.909162503704153,0.980605171545648,"RBM4B","protein_coding"
"ENSG00000134909",939.100094191207,0.391559271146738,0.23286850131794,1.68146086280743,0.0926734322332559,0.524512301119444,"ARHGAP32","protein_coding"
"ENSG00000171714",112.400642872959,-0.271292564897782,0.393126083435045,-0.69009047308001,0.490137293923614,0.84999068232596,"ANO5","protein_coding"
"ENSG00000187486",179.125224443446,0.807119258593297,0.469217260342425,1.72013974508158,0.0854070426187353,0.510035258311406,"KCNJ11","protein_coding"
"ENSG00000197428",6.64798522141891,0.382122238465389,0.940512367106539,0.406291561737755,0.684528384762245,0.920605811704495,"OR51D1","protein_coding"
"ENSG00000180785",515.204724270244,0.401246096416331,0.649021400776464,0.618232458800737,0.536422116621151,0.870129749705973,"OR51E1","protein_coding"
"ENSG00000110711",666.580940429527,-0.373138444456742,0.251566011349503,-1.48326255385246,0.138004667169754,0.587317775257295,"AIP","protein_coding"
"ENSG00000205497",7.81494830519114,-0.420974804813925,1.52431679233263,-0.276172779130587,0.782415363587786,0.947356283145469,"OR51A4","protein_coding"
"ENSG00000172890",1448.58788643577,-0.0126753870089255,0.194192531238621,-0.0652722683415162,0.947957221903433,0.990002932542563,"NADSYN1","protein_coding"
"ENSG00000254997",5.5111804077396,-0.0534662738804956,0.430084971902144,-0.124315605923242,0.901065391410802,0.978564925001591,"KRTAP5-9","protein_coding"
"ENSG00000288033",4.47177556513478,0.739864453961061,0.522389047846307,1.41630927564687,0.156684973256045,0.607420007153255,"ENSG00000288033",NA
"ENSG00000254739",7.79510439599136,0.713335239510482,0.44534358350094,1.60176381997649,0.109207846444874,0.547680707484072,"ENSG00000254739","antisense"
"ENSG00000161328",143.561838992491,0.548843658738713,0.296066116734496,1.85378747420429,0.0637695711958025,0.467057811301997,"LRRC56","protein_coding"
"ENSG00000137492",290.000795811496,0.0918920891579436,0.271038198005762,0.339037411826322,0.734581546889475,0.933315269100688,"THAP12","protein_coding"
"ENSG00000179240",128.953103448363,0.633925125668652,0.321582396888281,1.97126811604952,0.0486932162774006,0.43007726332345,"ENSG00000179240","protein_coding"
"ENSG00000254732",7.94525769756419,0.326723024142022,0.436510351053163,0.748488605948843,0.454165495167839,0.831354990036621,"ENSG00000254732","protein_coding"
"ENSG00000198561",327.539291682874,0.0362860326945498,0.268882995271686,0.134951013387386,0.892650605570959,0.976142112890044,"CTNND1","protein_coding"
"ENSG00000180723",13.4636279271197,0.67314680441411,0.802839466595997,0.83845754029535,0.401773784753724,0.802493090799867,"OR51A9P","unitary_pseudogene"
"ENSG00000167332",8127.91104012803,0.891435667539159,0.920815637906733,0.968093536688448,0.332997657511967,0.760363066784636,"OR51E2","protein_coding"
"ENSG00000074319",555.447777870795,0.0722735605508321,0.131378830861006,0.550115723189036,0.58224000298965,0.884892380988046,"TSG101","protein_coding"
"ENSG00000151116",229.069254663674,-0.115414963831502,0.21978050400525,-0.525137406313095,0.599487674113265,0.890356651490404,"UEVLD","protein_coding"
"ENSG00000279837",12.4175449937515,0.635089392209533,0.301092804877827,2.10928119809183,0.0349203167295676,0.391812177270826,"ENSG00000279837","TEC"
"ENSG00000179119",308.570581114109,-0.0148794127687927,0.241319951723628,-0.0616584441630974,0.950834833722118,0.990321326180258,"SPTY2D1","protein_coding"
"ENSG00000257043",12.2485407033362,0.72204421929583,0.284496683673538,2.53797060117713,0.0111497350232347,0.267743452444692,"ENSG00000257043","processed_pseudogene"
"ENSG00000129757",179.997874946914,-0.500717739669697,0.300077870501599,-1.66862600975112,0.0951915209063505,0.527781006319329,"CDKN1C","protein_coding"
"ENSG00000166199",216.134380725894,0.185233417345346,0.138042156311843,1.34186122771725,0.179640995280241,0.630788291005744,"ALKBH3","protein_coding"
"ENSG00000213693",38.8683519105451,-0.0544423144466987,0.276355508375109,-0.197001010643153,0.843826746902337,0.963224173088964,"SEC14L1P1","processed_pseudogene"
"ENSG00000244926",7.48244569796431,0.911947308738503,0.404942055059314,2.25204395874596,0.0243194942173393,0.348550758043406,"ALKBH3-AS1","antisense"
"ENSG00000244953",10.2262145461172,-0.905115145284786,0.74741049248333,-1.21100138998246,0.225894871980801,0.673032022442374,"ENSG00000244953","lincRNA"
"ENSG00000110455",777.153941328605,0.102173071317038,0.186716605925119,0.547209343329718,0.584234917875657,0.88512103295563,"ACCS","protein_coding"
"ENSG00000052850",7.09503093462131,1.28718030147334,0.591767931176518,2.17514372384837,0.0296193477949649,0.369921565817011,"ALX4","protein_coding"
"ENSG00000151348",1142.77859296971,0.235098876314799,0.118742249621681,1.97990923250853,0.0477137288052635,0.42917733447456,"EXT2","protein_coding"
"ENSG00000166801",2008.70634134265,0.101613337661767,0.349134613256126,0.291043436553291,0.771018099139777,0.942993033110637,"FAM111A","protein_coding"
"ENSG00000166441",4273.63148628635,0.346932998889779,0.165802231370877,2.09245072289611,0.0363982154381162,0.393896869842224,"RPL27A","protein_coding"
"ENSG00000212607",4.94052551795869,0.146470851713287,0.451046752557473,0.324735409096253,0.745381333192074,0.936950877395715,"SNORA3B","snoRNA"
"ENSG00000149968",10.6664167160333,-1.94937771246735,1.24878467929451,-1.56101988180111,0.118519059907561,0.562461776191648,"MMP3","protein_coding"
"ENSG00000262406",15.3824613652398,-0.553004947694981,0.862501622139087,-0.641163950884492,0.521416168315499,0.864095761118182,"MMP12","protein_coding"
"ENSG00000137692",159.784541305695,0.0817148416689265,0.214799331801221,0.380424096219009,0.703630630612776,0.926469431938602,"DCUN1D5","protein_coding"
"ENSG00000187240",202.549483903663,0.0654183251392888,0.188936920967834,0.346244263980707,0.729159151741929,0.931639900232609,"DYNC2H1","protein_coding"
"ENSG00000174915",532.379949579883,-0.0443817881051395,0.298608660668854,-0.14862860308783,0.881846701686924,0.974106404786871,"PTDSS2","protein_coding"
"ENSG00000149089",214.404092827835,-0.427107393398757,0.216591574556933,-1.97194832842627,0.0486155054745783,0.43007726332345,"APIP","protein_coding"
"ENSG00000110435",283.262610534722,0.0259504150142583,0.181691137703599,0.142827081949327,0.88642674805047,0.975155923786535,"PDHX","protein_coding"
"ENSG00000019505",146.144178331737,0.441530469665563,0.4603345001914,0.959151376840063,0.337482491337008,0.764311651907487,"SYT13","protein_coding"
"ENSG00000177595",482.404795764334,0.006949106777689,0.300813773875056,0.0231010258877818,0.981569687365454,0.996518845852783,"PIDD1","protein_coding"
"ENSG00000186318",348.176362206152,-0.108610997152411,0.184944931628494,-0.587261279322769,0.557028242084868,0.877297105419,"BACE1","protein_coding"
"ENSG00000048649",475.933928388679,0.0205273342372121,0.197460270770383,0.103956781569911,0.917203645984032,0.982763388753994,"RSF1","protein_coding"
"ENSG00000110077",347.632488441145,-0.306381272923682,0.400295053630463,-0.765388605592218,0.444040175954783,0.826925470309094,"MS4A6A","protein_coding"
"ENSG00000166106",56.8841245645967,-0.973488384432527,0.33342605105192,-2.91965304259006,0.00350421284624928,0.172636581242713,"ADAMTS15","protein_coding"
"ENSG00000183378",16.6013291521975,-0.874406794491611,0.446142785373815,-1.95992588731198,0.0500044533565697,0.433893484212383,"OVCH2","protein_coding"
"ENSG00000177042",448.924901888348,0.0471127464636854,0.181571139592438,0.259472659418433,0.795270574449346,0.951557071060701,"TMEM80","protein_coding"
"ENSG00000177963",1383.56081260395,-0.0722173221475475,0.195231287290147,-0.369906499874788,0.711452158232892,0.927427204210866,"RIC8A","protein_coding"
"ENSG00000172269",657.483235315477,0.278905539356345,0.176748176759594,1.57798255387778,0.114569617825525,0.556753292357016,"DPAGT1","protein_coding"
"ENSG00000279672",81.9425716740462,0.162534357868543,0.296783616408699,0.5476527304146,0.583930375134957,0.88512103295563,"CMB9-55F22.1","TEC"
"ENSG00000180720",5.48345210381817,-0.299999271143917,0.534159217279836,-0.561628932795805,0.574368863460595,0.882660982251587,"CHRM4","protein_coding"
"ENSG00000137727",146.086445997071,-0.318317749937287,0.3661303155819,-0.86941107138691,0.384622329581272,0.792893882446655,"ARHGAP20","protein_coding"
"ENSG00000182667",36.6698818515766,0.12178407931155,0.355320932895886,0.342743891610896,0.731791139775165,0.932567863946118,"NTM","protein_coding"
"ENSG00000170322",746.876411456519,0.0932543051360394,0.151121956477467,0.617079789791791,0.537182098415964,0.870304961796067,"NFRKB","protein_coding"
"ENSG00000110497",572.749693925299,-0.0905713335778237,0.163593428175068,-0.553636748053839,0.579827471274304,0.884182161198774,"AMBRA1","protein_coding"
"ENSG00000154114",245.532469008512,-0.180324312132388,0.26350447718967,-0.684331112911568,0.493766104637739,0.852200281387856,"TBCEL","protein_coding"
"ENSG00000050165",1539.4533899991,-0.420232033908539,0.311049479932222,-1.35101345933807,0.176691121252559,0.627586138868139,"DKK3","protein_coding"
"ENSG00000126500",48.6457121766709,0.167494732795986,0.394311024943193,0.424778213645222,0.670998361005345,0.916591529480351,"FLRT1","protein_coding"
"ENSG00000150433",239.57914340244,0.193909741441071,0.117575021967429,1.64924265542377,0.0990979324474037,0.532772356060615,"TMEM218","protein_coding"
"ENSG00000110693",26.7338886660757,-0.414828427436748,0.350299192891188,-1.18421177055239,0.236329243906185,0.680043227073094,"SOX6","protein_coding"
"ENSG00000137491",524.239940253986,-0.151484508530015,0.303822921883144,-0.498594732718286,0.618064916602121,0.89712438839373,"SLCO2B1","protein_coding"
"ENSG00000261594",7.67320137726698,0.31299019735192,0.473855279856796,0.6605185394294,0.508921125225053,0.858309879649298,"TPBGL","protein_coding"
"ENSG00000137486",888.640795959877,-0.486931170685451,0.292560519482235,-1.66437758432753,0.0960369967258263,0.529192132207276,"ARRB1","protein_coding"
"ENSG00000149243",21.2100351739745,0.884086513503622,0.454335209173916,1.94589038148967,0.0516679085849222,0.437648785413729,"KLHL35","protein_coding"
"ENSG00000064309",121.918716008666,0.246872581653831,0.299185871998244,0.825147858770816,0.409287651495153,0.806693731697994,"CDON","protein_coding"
"ENSG00000244398",1070.26042001447,0.539247270764291,0.229068363841084,2.35408880441645,0.0185681745113302,0.317214717543834,"ENSG00000244398","processed_pseudogene"
"ENSG00000110700",3552.37722152697,0.316320729886398,0.152266821442489,2.07741073787287,0.0377636659769466,0.398349256608464,"RPS13","protein_coding"
"ENSG00000272034",7.01978563657365,0.378963420455879,0.546156502991316,0.693873309903452,0.487761662943372,0.84862128305886,"SNORD14A","snoRNA"
"ENSG00000011405",553.210051532241,0.0492531196867322,0.280217125118721,0.175767700371149,0.86047644590507,0.967569471491505,"PIK3C2A","protein_coding"
"ENSG00000110011",474.387659998806,0.133459596895829,0.240202790964412,0.555612182356374,0.578476001583334,0.884182161198774,"DNAJC4","protein_coding"
"ENSG00000156603",122.415784919251,0.364910797493175,0.188396639608659,1.93692837755055,0.0527540990416113,0.440704861530851,"MED19","protein_coding"
"ENSG00000255435",10.9126531904783,0.184699295658549,0.359842462268776,0.513278212065458,0.607756722589413,0.893895991727322,"ENSG00000255435","antisense"
"ENSG00000172425",6.98208730722708,-0.287065422908084,0.543607238287829,-0.528075056197262,0.597447242769223,0.889559731321415,"TTC36","protein_coding"
"ENSG00000149582",516.850955510675,-0.0406641947831263,0.212231588437924,-0.191602932826469,0.848053245016851,0.964147919914041,"TMEM25","protein_coding"
"ENSG00000118096",356.11349406657,-0.127520400482483,0.0884581589869163,-1.4415900346891,0.149418061363778,0.599603878248413,"IFT46","protein_coding"
"ENSG00000243431",30.4277497528719,-0.324478086017444,0.251388160320177,-1.29074529844276,0.196792011510591,0.648772111401578,"RPL5P30","processed_pseudogene"
"ENSG00000255176",12.2649002148434,0.321971798498802,0.327987598010191,0.981658454319964,0.326268139403691,0.755412498664947,"AP002954.3","antisense"
"ENSG00000198851",148.603329675139,-0.0785203321566854,0.399972206597419,-0.196314471009526,0.844364035540526,0.963224173088964,"CD3E","protein_coding"
"ENSG00000135365",969.244836247709,-0.078052745249193,0.106654529279829,-0.731827759929504,0.464273703163368,0.835865114269257,"PHF21A","protein_coding"
"ENSG00000214872",14.568516623754,-0.308470819041382,0.560216583272703,-0.550627789772557,0.581888854645497,0.884892380988046,"SMTNL1","protein_coding"
"ENSG00000167346",24.7616231780191,1.08631348052991,0.728575505539277,1.49101015923647,0.135958827669166,0.586361048675087,"MMP26","protein_coding"
"ENSG00000156689",21.0786784963336,-0.380726849269932,0.636586815297639,-0.59807529801245,0.549789691757533,0.874497459160496,"GLYATL2","protein_coding"
"ENSG00000173465",178.137330586357,-0.164182053577327,0.258669793303033,-0.634716761786665,0.525613159601815,0.865910124324544,"SSSCA1","protein_coding"
"ENSG00000176973",87.7208317876872,0.116545097976373,0.216892067876315,0.537341448756136,0.591031779606755,0.886860706479925,"FAM89B","protein_coding"
"ENSG00000173442",2503.59646661664,-0.532972366839575,0.279024748231717,-1.91012578711107,0.0561170195041484,0.447173563233989,"EHBP1L1","protein_coding"
"ENSG00000173338",7.56329622440813,-0.296660062682567,0.59189693077176,-0.501202231773291,0.6162288037914,0.896951699822857,"KCNK7","protein_coding"
"ENSG00000173327",1067.02564721161,-0.215679653830172,0.28816096420651,-0.748469364766579,0.454177096862085,0.831354990036621,"MAP3K11","protein_coding"
"ENSG00000197136",1368.26688826335,-0.137559353566919,0.285177986965125,-0.482363155132801,0.629547990222278,0.902803263414865,"PCNX3","protein_coding"
"ENSG00000213445",593.127727302124,-0.300713063088082,0.313018837861223,-0.96068679170486,0.336709674392181,0.763668998804231,"SIPA1","protein_coding"
"ENSG00000214787",19.1951619795754,-0.187060660152657,0.307449965244328,-0.608426349972104,0.542904739606086,0.871884078770909,"MS4A4E","protein_coding"
"ENSG00000168056",4588.44198174924,-0.480410214005467,0.317260251372519,-1.51424646462056,0.129963340992201,0.579219334545488,"LTBP3","protein_coding"
"ENSG00000168040",55.5671535382917,-0.190600487306346,0.23943166477616,-0.796053803011119,0.426000763856474,0.818506073289754,"FADD","protein_coding"
"ENSG00000131620",673.957396167061,-0.535885374997519,0.284030516701081,-1.8867176007059,0.0591983190555211,0.454693471894535,"ANO1","protein_coding"
"ENSG00000160613",737.066569742005,-0.0639171858292281,0.186308483695575,-0.343071794485041,0.731544449599901,0.932415368677399,"PCSK7","protein_coding"
"ENSG00000165923",36.4324183592794,-0.0791228185589282,0.205580790518106,-0.384874571011826,0.700330346788413,0.92592420225365,"AGBL2","protein_coding"
"ENSG00000095139",2290.73775170744,0.0276052677048559,0.1387192897685,0.199000930230572,0.842262016928305,0.963008251647306,"ARCN1","protein_coding"
"ENSG00000149196",158.898430254774,0.0673500993910499,0.224922531882248,0.299436872008488,0.764606732193374,0.940847387663739,"HIKESHI","protein_coding"
"ENSG00000167992",39.4739131939742,-0.755887580280197,0.357697326733193,-2.11320444349872,0.034583273149183,0.390572666920582,"VWCE","protein_coding"
"ENSG00000137497",7028.38058126684,0.150465124972768,0.212338667805539,0.708609159734227,0.478567050552137,0.843281061800693,"NUMA1","protein_coding"
"ENSG00000082175",188.485017782703,-0.521088004907805,0.398008224897326,-1.30923928781178,0.190453307839368,0.643543392961597,"PGR","protein_coding"
"ENSG00000023171",71.6956499734825,0.11815901612334,0.231596057758247,0.510194418968395,0.609915261777029,0.895438357178362,"GRAMD1B","protein_coding"
"ENSG00000177106",1638.39234525962,-0.14548865255144,0.278095881166824,-0.523160040849955,0.600862886210169,0.890896957799228,"EPS8L2","protein_coding"
"ENSG00000185627",1307.47910525542,0.222383204818371,0.132637194672306,1.67662777675442,0.0936152916092272,0.52582898382035,"PSMD13","protein_coding"
"ENSG00000110171",686.270496332385,0.349250797134795,0.257865200648225,1.35439290085224,0.175611061291758,0.626703194110524,"TRIM3","protein_coding"
